acquisition_id,year,canonical_team,player,player_position,acquisition_type,acquisition_datetime,drop_datetime,acquisition_week,candidate_weeks,roster_weeks,stint_points,primary_eligible,roster_match,roster_capture_rate
A00063,2017,Malle ❤️ 🐸,Josh Lambo,,Free Agent,2017-11-17 08:04:00,,11,3,3,24.0,False,True,1.0
A00064,2017,Voldemort,Tyler Kroft,TE,Free Agent,2017-11-17 08:34:00,2017-11-22 06:08:00,11,2,1,7.2,True,True,0.5
A00065,2017,Post Mahomes,Orleans Darkwa,,Waiver,2017-11-18 02:17:00,2017-12-06 09:14:00,11,3,3,28.0,False,True,1.0
A00066,2017,Hello Harvard,Danny Woodhead,RB,Free Agent,2017-11-02 13:17:00,,9,5,5,9.1,True,True,1.0
A00067,2017,Malle ❤️ 🐸,Vernon Davis,TE,Free Agent,2017-11-02 18:11:00,2017-11-17 08:04:00,9,3,2,14.8,True,True,0.6666666666666666
A00068,2017,Big Sack Jack,Ed Dickson,TE,Free Agent,2017-11-02 18:45:00,2017-11-08 02:58:00,9,2,1,0.0,True,True,0.5
A00069,2017,Big Sack Jack,Blair Walsh,,Free Agent,2017-11-02 18:48:00,2017-11-08 02:58:00,9,2,1,0.0,False,True,0.5
A00070,2017,malle_dips_pouches,Tyler Kroft,TE,Free Agent,2017-11-02 20:32:00,2017-11-08 18:09:00,9,2,1,7.9,True,True,0.5
A00071,2017,Hello Harvard,Corey Clement,RB,Free Agent,2017-11-22 11:33:00,,12,2,2,7.6,True,True,1.0
A00072,2017,Hello Harvard,Vernon Davis,TE,Free Agent,2017-11-22 11:37:00,,12,2,2,1.5,True,True,1.0
A00073,2017,Hello Harvard,Nick Novak,,Free Agent,2017-11-22 11:42:00,2017-11-29 02:46:00,12,2,1,3.0,False,True,0.5
A00074,2017,The Big Gronkowski,Mohamed Sanu,WR,Waiver,2017-11-22 02:21:00,,12,2,2,18.74,True,True,1.0
A00075,2017,ThreatLevelMidnight,Kenny Stills,WR,Waiver,2017-11-22 02:21:00,2017-11-29 15:51:00,12,2,2,18.5,True,True,1.0
A00076,2017,Voldemort,Jack Doyle,TE,Free Agent,2017-11-22 06:08:00,,12,2,2,11.0,True,True,1.0
A00077,2017,Voldemort,Patriots,,Free Agent,2017-11-22 06:10:00,,12,2,0,0.0,False,False,0.0
A00078,2017,ThreatLevelMidnight,Devontae Booker,,Free Agent,2017-11-24 10:59:00,2017-11-29 02:46:00,12,2,1,3.3,False,True,0.5
A00079,2017,Pop Lockett Drop it,Austin Hooper,TE,Waiver,2017-11-25 02:26:00,,12,2,2,5.9,True,True,1.0
A00080,2017,Hello Harvard,Ricky Seals-Jones,TE,Free Agent,2017-11-29 12:14:00,,13,1,1,4.4,True,True,1.0
A00081,2017,Ginger FC,Austin Ekeler,,Waiver,2017-11-29 02:46:00,2017-12-20 02:35:00,13,1,1,4.0,False,True,1.0
A00082,2017,Ginger FC,Case Keenum,QB,Waiver,2017-11-29 02:46:00,,13,1,1,20.98,True,True,1.0
A00083,2017,Hello Harvard,Josh Doctson,,Waiver,2017-11-29 02:46:00,,13,1,1,8.6,False,True,1.0
A00084,2017,ThreatLevelMidnight,Dede Westbrook,,Waiver,2017-11-29 02:46:00,2017-11-30 21:28:00,13,1,0,0.0,False,False,0.0
A00085,2017,ThreatLevelMidnight,Tyler Kroft,TE,Free Agent,2017-11-29 15:51:00,2017-12-13 02:27:00,13,1,0,0.0,True,False,0.0
A00086,2017,Post Mahomes,Broncos,,Free Agent,2017-11-29 04:30:00,2017-12-06 03:22:00,13,1,0,0.0,False,False,0.0
A00087,2017,Voldemort,Ryan Succop,,Free Agent,2017-11-29 05:55:00,2017-12-20 02:35:00,13,1,1,7.0,False,True,1.0
A00088,2017,ThreatLevelMidnight,Josh McCown,,Free Agent,2017-11-29 18:21:00,2017-11-30 20:31:00,13,1,0,0.0,False,False,0.0
A00089,2017,Ginger FC,Eli Manning,,Free Agent,2017-11-03 19:32:00,2017-11-29 02:46:00,9,5,4,50.84,False,True,0.8
A00090,2017,Voldemort,Frank Gore,RB,Free Agent,2017-11-03 09:36:00,,9,5,1,7.7,True,True,0.2
A00091,2017,ThreatLevelMidnight,Corey Coleman,,Free Agent,2017-11-30 20:31:00,2017-12-03 11:31:00,13,1,0,0.0,False,False,0.0
A00092,2017,ThreatLevelMidnight,Aaron Jones Sr.,RB,Free Agent,2017-11-30 21:28:00,2017-12-13 02:27:00,13,1,1,8.0,True,True,1.0
A00093,2017,Hello Harvard,Ted Ginn Jr.,WR,Waiver,2017-11-04 02:31:00,,9,5,5,30.1,True,True,1.0
A00094,2017,Hello Harvard,Marquise Goodwin,,Free Agent,2017-11-04 17:22:00,,9,5,5,40.6,False,True,1.0
A00095,2017,Big Sack Jack,Saints,,Free Agent,2017-11-04 19:25:00,,9,5,0,0.0,False,False,0.0
A00096,2017,Pop Lockett Drop it,Eddie Lacy,RB,Free Agent,2017-11-05 10:27:00,2017-12-09 14:14:00,9,5,5,10.0,True,True,1.0
A00097,2017,Hello Harvard,T.J. Yeldon,RB,Free Agent,2017-11-05 10:43:00,2017-11-08 02:58:00,9,2,1,3.2,True,True,0.5
A00098,2017,Big Sack Jack,Terrance Williams,,Waiver,2017-11-08 02:58:00,,10,4,4,12.5,False,True,1.0
A00099,2017,Big Sack Jack,Robert Woods,WR,Waiver,2017-11-08 02:58:00,,10,4,4,37.2,True,True,1.0
A00100,2017,Ginger FC,Matt Forte,,Waiver,2017-11-08 02:58:00,2017-11-11 18:26:00,10,1,0,0.0,False,False,0.0
A00101,2017,Hello Harvard,Jake Elliott,,Waiver,2017-11-08 02:58:00,,10,4,4,13.0,False,True,1.0
A00102,2017,ThreatLevelMidnight,Panthers,,Waiver,2017-11-08 02:58:00,2017-11-15 07:22:00,10,2,0,0.0,False,False,0.0
A00103,2017,Pop Lockett Drop it,Jesse James,TE,Free Agent,2017-11-08 16:33:00,2017-11-25 02:26:00,10,3,2,8.1,True,True,0.6666666666666666
A00104,2017,Post Mahomes,Bears,,Free Agent,2017-11-08 05:29:00,2017-11-15 04:10:00,10,2,0,0.0,False,False,0.0
A00105,2017,malle_dips_pouches,Stephen Hauschka,,Free Agent,2017-11-08 18:08:00,2017-11-15 10:06:00,10,2,1,4.0,False,True,0.5
A00106,2017,malle_dips_pouches,Jermaine Kearse,WR,Free Agent,2017-11-08 18:09:00,,10,4,4,35.7,True,True,1.0
A00107,2017,Voldemort,Kai Forbath,,Free Agent,2017-11-08 06:14:00,2017-11-29 05:55:00,10,4,3,22.0,False,True,0.75
A00108,2017,Voldemort,Giants,,Free Agent,2017-11-08 06:14:00,2017-11-15 02:36:00,10,2,0,0.0,False,False,0.0
A00109,2017,ThreatLevelMidnight,Curtis Samuel,,Free Agent,2017-11-08 21:08:00,2017-11-09 18:45:00,10,1,0,0.0,False,False,0.0
A00110,2017,Malle ❤️ 🐸,Thomas Rawls,RB,Free Agent,2017-11-09 17:46:00,,10,4,4,4.3,True,True,1.0
A00111,2017,ThreatLevelMidnight,Martavis Bryant,,Free Agent,2017-11-09 18:45:00,2017-12-06 02:20:00,10,4,1,4.0,False,True,0.25
A00112,2017,ThreatLevelMidnight,Martellus Bennett,TE,Free Agent,2017-11-09 18:52:00,2017-11-10 15:46:00,10,1,0,0.0,True,False,0.0
A00113,2017,Post Mahomes,Matt Breida,,Free Agent,2017-10-01 11:31:00,2017-10-04 03:16:00,4,2,1,2.0,False,True,0.5
A00114,2017,Post Mahomes,Lions,,Free Agent,2017-10-01 09:55:00,2017-10-11 09:21:00,4,3,0,0.0,False,False,0.0
A00115,2017,Dillon Panthers,Nelson Agholor,WR,Waiver,2017-10-11 02:28:00,,6,8,8,63.3,True,True,1.0
A00116,2017,Ginger FC,Alex Collins,RB,Waiver,2017-10-11 02:28:00,,6,8,8,75.9,True,True,1.0
A00117,2017,Post Mahomes,Devin Funchess,,Waiver,2017-10-11 02:28:00,,6,8,8,61.4,False,True,1.0
A00118,2017,ThreatLevelMidnight,Matt Bryant,,Waiver,2017-10-11 02:28:00,,6,8,8,72.0,False,True,1.0
A00119,2017,ThreatLevelMidnight,Ravens,,Waiver,2017-10-11 02:28:00,2017-10-18 21:55:00,6,2,0,0.0,False,False,0.0
A00120,2017,Voldemort,Jerick McKinnon,,Waiver,2017-10-11 02:28:00,,6,8,8,73.1,False,True,1.0
A00121,2017,Voldemort,JuJu Smith-Schuster,WR,Free Agent,2017-10-11 05:17:00,2017-10-16 16:24:00,6,1,0,0.0,True,False,0.0
A00122,2017,Voldemort,Roger Lewis,,Free Agent,2017-10-11 05:18:00,2017-10-14 03:48:00,6,1,0,0.0,False,False,0.0
A00123,2017,Voldemort,Harrison Butker,,Free Agent,2017-10-11 05:21:00,2017-11-08 06:14:00,6,5,4,48.0,False,True,0.8
A00124,2017,Dillon Panthers,Austin Seferian-Jenkins,TE,Free Agent,2017-10-11 18:58:00,,6,8,8,31.599999999999998,True,True,1.0
A00125,2017,Dillon Panthers,Commanders,,Free Agent,2017-10-11 18:59:00,2017-10-18 02:24:00,6,2,0,0.0,False,False,0.0
A00126,2017,The Big Gronkowski,Dustin Hopkins,,Free Agent,2017-10-11 19:24:00,2017-10-25 02:38:00,6,3,2,9.0,False,True,0.6666666666666666
A00127,2017,The Big Gronkowski,Mike Wallace,,Free Agent,2017-10-11 19:28:00,2017-10-25 02:38:00,6,3,2,3.9,False,True,0.6666666666666666
A00128,2017,Ginger FC,Elijah McGuire,,Free Agent,2017-10-11 19:38:00,2017-11-01 02:27:00,6,4,3,3.1,False,True,0.75
A00129,2017,Malle ❤️ 🐸,Jalen Richard,RB,Free Agent,2017-10-11 20:21:00,2017-11-09 17:46:00,6,5,4,15.2,True,True,0.8
A00130,2017,Post Mahomes,Falcons,,Free Agent,2017-10-11 09:21:00,2017-10-18 07:32:00,6,2,0,0.0,False,False,0.0
A00131,2017,Pop Lockett Drop it,Patriots,,Free Agent,2017-10-12 10:29:00,2017-11-15 02:36:00,6,6,0,0.0,False,False,0.0
A00132,2017,Voldemort,Darren McFadden,,Free Agent,2017-10-12 16:37:00,2017-10-18 04:29:00,6,2,1,0.0,False,True,0.5
A00133,2017,Malle ❤️ 🐸,Samaje Perine,RB,Free Agent,2017-10-12 18:53:00,2017-11-02 18:11:00,6,4,3,10.7,True,True,0.75
A00134,2017,Post Mahomes,Ed Dickson,TE,Free Agent,2017-10-12 08:40:00,2017-10-26 09:09:00,6,3,2,5.4,True,True,0.6666666666666666
A00135,2017,Post Mahomes,Wil Lutz,,Free Agent,2017-10-12 09:05:00,,6,8,8,84.0,False,True,1.0
A00136,2017,Pop Lockett Drop it,Jared Cook,TE,Waiver,2017-10-14 02:19:00,2017-11-08 16:33:00,6,5,4,30.4,True,True,0.8
A00137,2017,Voldemort,Alfred Morris,RB,Free Agent,2017-10-14 03:48:00,2017-11-29 05:54:00,6,8,7,23.1,True,True,0.875
A00138,2017,malle_dips_pouches,Brandon McManus,,Free Agent,2017-10-15 12:08:00,2017-10-25 02:38:00,6,3,2,4.0,False,True,0.6666666666666666
A00139,2017,Voldemort,Marlon Mack,RB,Free Agent,2017-10-16 16:24:00,2017-10-18 04:27:00,6,2,1,1.8,True,True,0.5
A00140,2017,Ginger FC,Marqise Lee,WR,Free Agent,2017-10-18 10:53:00,,7,7,7,54.6,True,True,1.0
A00141,2017,Dillon Panthers,Saints,,Waiver,2017-10-18 02:24:00,2017-11-01 22:50:00,7,3,0,0.0,False,False,0.0
A00142,2017,Dillon Panthers,Orleans Darkwa,,Waiver,2017-10-18 02:24:00,2017-11-15 02:36:00,7,5,4,23.5,False,True,0.8
A00143,2017,Ginger FC,Taylor Gabriel,,Waiver,2017-10-18 02:24:00,2017-12-20 02:35:00,7,7,7,18.2,False,True,1.0
A00144,2017,Hello Harvard,Blake Bortles,QB,Waiver,2017-10-18 02:24:00,2017-11-04 02:31:00,7,3,2,18.3,True,True,0.6666666666666666
A00145,2017,Joe Mantegna,Donte Moncrief,,Waiver,2017-10-18 02:24:00,,7,7,7,21.0,False,True,1.0
A00146,2017,Joe Mantegna,Coby Fleener,TE,Waiver,2017-10-18 02:24:00,,7,7,7,16.599999999999998,True,True,1.0
A00147,2017,The Big Gronkowski,Chris Ivory,,Waiver,2017-10-18 02:24:00,2017-10-28 07:58:00,7,2,1,8.7,False,True,0.5
A00148,2017,Voldemort,Greg Olsen,TE,Free Agent,2017-10-18 04:25:00,,7,7,7,1.0,True,True,1.0
A00149,2017,Voldemort,Wendell Smallwood,,Free Agent,2017-10-18 04:27:00,2017-11-01 04:03:00,7,3,2,5.3,False,True,0.6666666666666666
A00150,2017,Voldemort,Panthers,,Free Agent,2017-10-18 04:29:00,2017-10-25 06:44:00,7,2,0,0.0,False,False,0.0
A00151,2017,Post Mahomes,Bills,,Free Agent,2017-10-18 07:32:00,2017-10-25 09:09:00,7,2,0,0.0,False,False,0.0
A00152,2017,ThreatLevelMidnight,Dolphins,,Free Agent,2017-10-18 21:55:00,2017-10-25 02:38:00,7,2,0,0.0,False,False,0.0
A00153,2017,ThreatLevelMidnight,Latavius Murray,RB,Free Agent,2017-10-18 21:58:00,2017-10-21 02:16:00,7,1,0,0.0,True,False,0.0
A00154,2017,ThreatLevelMidnight,Marlon Mack,RB,Waiver,2017-10-21 02:16:00,2017-10-25 02:38:00,7,2,1,6.6,True,True,0.5
A00155,2017,Dillon Panthers,Jake Elliott,,Free Agent,2017-10-22 23:00:00,2017-11-01 22:49:00,7,3,2,23.0,False,True,0.6666666666666666
A00156,2017,Malle ❤️ 🐸,Robert Woods,WR,Free Agent,2017-10-22 11:14:00,2017-10-25 02:38:00,7,2,1,6.3,True,True,0.5
A00157,2017,ThreatLevelMidnight,Terrance Williams,,Free Agent,2017-10-22 15:03:00,2017-10-25 02:38:00,7,2,1,0.0,False,True,0.5
A00158,2017,Dillon Panthers,Kenny Stills,WR,Waiver,2017-10-25 02:38:00,2017-11-11 02:17:00,8,3,2,9.3,True,True,0.6666666666666666
A00159,2017,Ginger FC,Titans,,Waiver,2017-10-25 02:38:00,2017-12-10 12:43:00,8,6,0,0.0,False,False,0.0
A00160,2017,Malle ❤️ 🐸,Torrey Smith,WR,Waiver,2017-10-25 02:38:00,,8,6,6,15.8,True,True,1.0
A00161,2017,Post Mahomes,Dion Lewis,RB,Waiver,2017-10-25 02:38:00,,8,6,6,58.2,True,True,1.0
A00162,2017,The Big Gronkowski,Ted Ginn Jr.,WR,Waiver,2017-10-25 02:38:00,2017-11-01 02:27:00,8,2,1,6.8,True,True,0.5
A00163,2017,The Big Gronkowski,O.J. Howard,TE,Waiver,2017-10-25 02:38:00,2017-11-01 07:36:00,8,2,1,1.6,True,True,0.5
A00164,2017,The Big Gronkowski,Kai Forbath,,Waiver,2017-10-25 02:38:00,2017-11-01 02:27:00,8,2,1,16.0,False,True,0.5
A00165,2017,ThreatLevelMidnight,Tarik Cohen,,Waiver,2017-10-25 02:38:00,2017-11-08 21:08:00,8,3,3,7.9,False,True,1.0
A00166,2017,ThreatLevelMidnight,JuJu Smith-Schuster,WR,Waiver,2017-10-25 02:38:00,,8,6,3,41.0,True,True,0.5
A00167,2017,ThreatLevelMidnight,Eagles,,Waiver,2017-10-25 02:38:00,2017-11-11 02:17:00,8,3,0,0.0,False,False,0.0
A00168,2017,malle_dips_pouches,Latavius Murray,RB,Waiver,2017-10-25 02:38:00,,8,6,6,63.2,True,True,1.0
A00169,2017,malle_dips_pouches,Giorgio Tavecchio,,Waiver,2017-10-25 02:38:00,2017-11-08 18:08:00,8,3,2,13.0,False,True,0.6666666666666666
A00170,2017,Hello Harvard,Patrick Murray,,Free Agent,2017-10-25 17:10:00,2017-11-16 12:29:00,8,4,3,20.0,False,True,0.75
A00171,2017,Hello Harvard,Lions,,Free Agent,2017-10-25 17:15:00,,8,6,0,0.0,False,False,0.0
A00172,2017,Voldemort,Josh Doctson,,Free Agent,2017-10-25 06:44:00,2017-11-01 18:49:00,8,2,1,6.1,False,True,0.5
A00173,2017,Voldemort,Ravens,,Free Agent,2017-10-25 06:45:00,2017-11-08 06:14:00,8,3,0,0.0,False,False,0.0
A00174,2017,Post Mahomes,Bengals,,Free Agent,2017-10-25 09:09:00,2017-11-01 07:48:00,8,2,0,0.0,False,False,0.0
A00175,2017,ThreatLevelMidnight,Tyler Lockett,WR,Free Agent,2017-10-26 15:56:00,2017-11-08 02:58:00,8,3,2,12.9,True,True,0.6666666666666666
A00176,2017,malle_dips_pouches,Commanders,,Free Agent,2017-10-26 20:53:00,2017-11-15 09:57:00,8,4,0,0.0,False,False,0.0
A00177,2017,Post Mahomes,Mohamed Sanu,WR,Free Agent,2017-10-26 09:09:00,2017-11-16 10:48:00,8,4,3,24.6,True,True,0.75
A00178,2017,Hello Harvard,Marlon Mack,RB,Waiver,2017-10-28 02:17:00,2017-11-05 10:43:00,8,2,1,12.3,True,True,0.5
A00179,2017,The Big Gronkowski,Matt Forte,,Free Agent,2017-10-28 07:58:00,2017-11-01 06:55:00,8,2,1,5.2,False,True,0.5
A00180,2017,Dillon Panthers,Bills,,Free Agent,2017-10-04 22:51:00,2017-10-11 18:59:00,5,2,0,0.0,False,False,0.0
A00181,2017,Dillon Panthers,Greg Zuerlein,,Free Agent,2017-10-04 14:10:00,,5,9,9,102.0,False,True,1.0
A00182,2017,Ginger FC,Jared Goff,QB,Waiver,2017-10-04 03:02:00,2017-10-18 02:24:00,5,3,2,21.58,True,True,0.6666666666666666
A00183,2017,Hello Harvard,Andre Ellington,RB,Waiver,2017-10-04 03:02:00,2017-10-28 02:17:00,5,4,3,6.3,True,True,0.75
A00184,2017,Post Mahomes,Deshaun Watson,QB,Waiver,2017-10-04 03:02:00,,5,9,1,45.54,True,True,0.1111111111111111
A00185,2017,ThreatLevelMidnight,Raiders,,Waiver,2017-10-04 03:02:00,2017-10-11 02:28:00,5,2,0,0.0,False,False,0.0
A00186,2017,ThreatLevelMidnight,Will Fuller V,WR,Waiver,2017-10-04 03:02:00,2017-11-15 02:36:00,5,7,6,59.6,True,True,0.8571428571428571
A00187,2017,ThreatLevelMidnight,Giovani Bernard,RB,Waiver,2017-10-04 03:02:00,2017-10-04 07:10:00,5,1,0,0.0,True,False,0.0
A00188,2017,Voldemort,Alfred Morris,RB,Waiver,2017-10-04 03:02:00,2017-10-11 05:17:00,5,2,2,1.0,True,True,1.0
A00189,2017,Voldemort,Thomas Rawls,RB,Waiver,2017-10-04 03:02:00,2017-10-11 05:18:00,5,2,1,3.5,True,True,0.5
A00190,2017,Voldemort,Latavius Murray,RB,Waiver,2017-10-04 03:02:00,2017-10-12 16:37:00,5,2,1,4.3,True,True,0.5
A00191,2017,Post Mahomes,Aaron Jones Sr.,RB,Free Agent,2017-10-04 03:16:00,2017-11-18 02:17:00,5,7,6,45.699999999999996,True,True,0.8571428571428571
A00192,2017,Post Mahomes,Jake Elliott,,Free Agent,2017-10-04 03:16:00,2017-10-12 09:05:00,5,2,1,10.0,False,True,0.5
A00193,2017,Post Mahomes,Austin Seferian-Jenkins,TE,Free Agent,2017-10-04 03:18:00,2017-10-07 02:21:00,5,1,0,0.0,True,False,0.0
A00194,2017,ThreatLevelMidnight,Eddie Lacy,RB,Free Agent,2017-10-04 07:10:00,,5,9,0,0.0,True,False,0.0
A00195,2017,ThreatLevelMidnight,Wayne Gallman,RB,Free Agent,2017-10-04 07:12:00,2017-10-18 21:58:00,5,3,2,11.399999999999999,True,True,0.6666666666666666
A00196,2017,Ginger FC,Eagles,,Free Agent,2017-10-04 08:44:00,2017-10-12 02:12:00,5,2,0,0.0,False,False,0.0
A00197,2017,Voldemort,Graham Gano,,Free Agent,2017-10-05 10:45:00,2017-10-11 05:21:00,5,2,1,10.0,False,True,0.5
A00198,2017,Dillon Panthers,Cooper Kupp,WR,Free Agent,2017-10-05 13:22:00,,5,9,9,51.9,True,True,1.0
A00199,2017,malle_dips_pouches,Tyrod Taylor,QB,Free Agent,2017-10-05 18:56:00,,5,9,9,128.44,True,True,1.0
A00200,2017,Ginger FC,Eddie Lacy,RB,Free Agent,2017-10-06 12:29:00,2017-10-18 10:53:00,5,3,2,2.8,True,True,0.6666666666666666
A00201,2017,Ginger FC,J.D. McKissic,,Free Agent,2017-10-06 12:34:00,2017-10-11 02:28:00,5,2,1,3.6,False,True,0.5
A00202,2017,Hello Harvard,Rams,,Free Agent,2017-10-07 14:07:00,2017-10-25 17:15:00,5,4,0,0.0,False,False,0.0
A00203,2017,Big Sack Jack,Giovani Bernard,RB,Waiver,2017-10-07 02:21:00,2017-11-02 18:45:00,5,5,4,4.4,True,True,0.8
A00204,2017,Post Mahomes,Jimmy Graham,TE,Waiver,2017-10-07 02:21:00,,5,9,9,89.1,True,True,1.0
A00205,2017,Voldemort,Jared Cook,TE,Free Agent,2017-10-07 08:45:00,2017-10-11 02:28:00,5,2,1,0.5,True,True,0.5
A00206,2017,malle_dips_pouches,Blair Walsh,,Free Agent,2017-10-08 10:35:00,2017-10-15 12:08:00,5,2,1,12.0,False,True,0.5
A00207,2017,Pop Lockett Drop it,Blake Bortles,QB,Free Agent,2017-10-08 08:06:00,2017-10-12 10:29:00,5,2,1,3.7,True,True,0.5
A00208,2017,Pop Lockett Drop it,Sterling Shepard,WR,Free Agent,2017-10-08 08:08:00,,5,9,9,27.7,True,True,1.0
A00209,2017,Pop Lockett Drop it,Jesse James,TE,Free Agent,2017-10-08 08:13:00,2017-10-14 02:19:00,5,2,1,2.4,True,True,0.5
A00210,2017,malle_dips_pouches,Dustin Hopkins,,Free Agent,2017-09-10 09:50:00,2017-10-08 10:35:00,1,5,4,33.0,False,True,0.8
A00211,2017,Post Mahomes,Marlon Mack,RB,Free Agent,2017-09-13 10:06:00,2017-09-27 02:24:00,2,3,2,0.8,True,True,0.6666666666666666
A00212,2017,Ginger FC,Kerwynn Williams,,Waiver,2017-09-13 02:32:00,2017-10-06 12:32:00,2,4,3,3.4000000000000004,False,True,0.75
A00213,2017,Pop Lockett Drop it,Kenny Golladay,WR,Waiver,2017-09-13 02:32:00,2017-10-08 08:08:00,2,4,3,3.3,True,True,0.75
A00214,2017,Voldemort,Cooper Kupp,WR,Waiver,2017-09-13 02:32:00,2017-09-22 09:29:00,2,2,1,3.3,True,True,0.5
A00215,2017,Voldemort,Chris Carson,,Waiver,2017-09-13 02:32:00,2017-10-04 03:02:00,2,4,3,27.799999999999997,False,True,0.75
A00216,2017,Voldemort,Andre Ellington,RB,Waiver,2017-09-13 02:32:00,2017-09-13 06:11:00,2,1,0,0.0,True,False,0.0
A00217,2017,Voldemort,Javorius Allen,,Waiver,2017-09-13 02:32:00,2017-11-01 04:04:00,2,8,7,55.0,False,True,0.875
A00218,2017,Voldemort,Tarik Cohen,,Waiver,2017-09-13 02:32:00,,2,12,5,29.939999999999998,False,True,0.4166666666666667
A00219,2017,Voldemort,Raiders,,Free Agent,2017-09-13 06:09:00,2017-09-20 02:23:00,2,2,0,0.0,False,False,0.0
A00220,2017,Voldemort,Blair Walsh,,Free Agent,2017-09-13 06:11:00,2017-10-04 03:02:00,2,4,3,18.0,False,True,0.75
A00221,2017,Voldemort,Cameron Brate,TE,Free Agent,2017-09-13 06:13:00,2017-09-23 19:12:00,2,2,1,2.4,True,True,0.5
A00222,2017,Big Sack Jack,Chris Thompson,RB,Waiver,2017-09-20 02:23:00,2017-12-07 18:21:00,3,11,11,78.2,True,True,1.0
A00223,2017,Dillon Panthers,Jason Witten,TE,Waiver,2017-09-20 02:23:00,,3,11,11,38.1,True,True,1.0
A00224,2017,Ginger FC,Trevor Siemian,QB,Waiver,2017-09-20 02:23:00,2017-10-25 02:38:00,3,6,5,49.44,True,True,0.8333333333333334
A00225,2017,Pop Lockett Drop it,Marqise Lee,WR,Waiver,2017-09-20 02:23:00,2017-10-08 08:06:00,3,3,2,8.3,True,True,0.6666666666666666
A00226,2017,Post Mahomes,Samaje Perine,RB,Waiver,2017-09-20 02:23:00,,3,11,1,3.5,True,True,0.09090909090909091
A00227,2017,ThreatLevelMidnight,Eagles,,Waiver,2017-09-20 02:23:00,2017-09-27 02:24:00,3,2,0,0.0,False,False,0.0
A00228,2017,Voldemort,Dolphins,,Waiver,2017-09-20 02:23:00,2017-09-27 06:19:00,3,2,0,0.0,False,False,0.0
A00229,2017,Voldemort,J.J. Nelson,,Waiver,2017-09-20 02:23:00,2017-10-07 08:45:00,3,3,2,3.4,False,True,0.6666666666666666
A00230,2017,Post Mahomes,Evan Engram,TE,Free Agent,2017-09-20 04:06:00,2017-09-27 04:34:00,3,2,1,4.5,True,True,0.5
A00231,2017,Post Mahomes,Rashard Higgins,,Free Agent,2017-09-20 04:06:00,2017-09-29 12:39:00,3,2,1,1.0,False,True,0.5
A00232,2017,Hello Harvard,Chris Johnson,,Free Agent,2017-09-20 17:03:00,2017-10-04 03:02:00,3,3,2,8.399999999999999,False,True,0.6666666666666666
A00233,2017,ThreatLevelMidnight,Alex Smith,QB,Free Agent,2017-09-20 17:42:00,,3,11,11,240.9,True,True,1.0
A00234,2017,Post Mahomes,Jermaine Kearse,WR,Free Agent,2017-09-20 09:12:00,,3,11,1,4.2,True,True,0.09090909090909091
A00235,2017,Hello Harvard,Buccaneers,,Free Agent,2017-09-22 12:05:00,2017-09-28 10:05:00,3,2,0,0.0,False,False,0.0
A00236,2017,Voldemort,Josh Gordon,WR,Free Agent,2017-09-22 09:29:00,2017-09-28 22:35:00,3,2,1,0.0,True,True,0.5
A00237,2017,malle_dips_pouches,Geronimo Allison,,Free Agent,2017-09-23 18:35:00,2017-10-05 18:56:00,3,3,2,12.2,False,True,0.6666666666666666
A00238,2017,Voldemort,Jared Cook,TE,Free Agent,2017-09-23 19:12:00,2017-09-28 15:08:00,3,2,1,10.3,True,True,0.5
A00239,2017,Dillon Panthers,Jaron Brown,WR,Waiver,2017-09-27 02:24:00,2017-10-22 23:00:00,4,4,3,17.4,True,True,0.75
A00240,2017,Hello Harvard,Ryan Succop,,Waiver,2017-09-27 02:24:00,2017-10-25 17:10:00,4,5,4,43.0,False,True,0.8
A00241,2017,Post Mahomes,Wendell Smallwood,,Waiver,2017-09-27 02:24:00,2017-10-11 02:28:00,4,3,2,13.9,False,True,0.6666666666666666
A00242,2017,ThreatLevelMidnight,Bengals,,Waiver,2017-09-27 02:24:00,2017-10-04 03:02:00,4,2,0,0.0,False,False,0.0
A00243,2017,ThreatLevelMidnight,Cameron Brate,TE,Waiver,2017-09-27 02:24:00,2017-11-24 10:59:00,4,9,8,55.9,True,True,0.8888888888888888
A00244,2017,Post Mahomes,Sterling Shepard,WR,Free Agent,2017-09-27 04:34:00,2017-10-04 03:02:00,4,2,1,5.4,True,True,0.5
A00245,2017,Voldemort,Texans,,Free Agent,2017-09-27 06:19:00,2017-10-25 06:45:00,4,5,0,0.0,False,False,0.0
A00246,2017,Hello Harvard,Ben Watson,TE,Free Agent,2017-09-28 10:05:00,2017-10-18 02:24:00,4,4,3,7.3,True,True,0.75
A00247,2017,Voldemort,Alvin Kamara,RB,Free Agent,2017-09-28 22:35:00,,4,10,6,73.8,True,True,0.6
A00248,2017,Pop Lockett Drop it,Zach Miller,TE,Free Agent,2017-09-28 12:06:00,2017-10-08 08:13:00,4,2,1,4.5,True,True,0.5
A00249,2017,Voldemort,Vernon Davis,TE,Free Agent,2017-09-28 15:08:00,2017-10-04 03:02:00,4,2,1,8.9,True,True,0.5
A00250,2017,Post Mahomes,Bilal Powell,RB,Free Agent,2017-09-29 12:39:00,2017-12-06 02:20:00,4,10,10,67.3,True,True,1.0
A00251,2017,Voldemort,Graham Gano,,Free Agent,2017-09-03 11:47:00,2017-09-07 12:59:00,1,1,0,0.0,False,False,0.0
