year,week,fantasy_team,opponent,actual_score,yahoo_team_score,optimal_score,points_left_on_bench,lineup_efficiency_pct,avoidable_start_count,missed_start_count,should_have_benched,should_have_started
2023,1,Malle ❤️ 🐸,ThreatLevelMidnight,97.9,97.9,100.3,2.4,97.61,1,1,Jahmyr Gibbs (RB),Kenny Gainwell (RB)
2023,1,Patty Primetimes,Pop Lockett Drop it,121.34,121.34,131.24,9.9,92.46,1,1,Jaylen Waddle (WR),Michael Pittman Jr. (WR)
2023,1,Pop Lockett Drop it,Patty Primetimes,91.34,91.34,112.04,20.7,81.52,2,2,Cam Akers (RB) | Isiah Pacheco (RB),Jordan Addison (WR) | Tyler Allgeier (RB)
2023,1,Post Mahomes,The Big Gronkowski,114.34,114.34,140.74,26.4,81.24,2,2,Drake London (WR) | Christian Kirk (WR),Darnell Mooney (WR) | Roschon Johnson (RB)
2023,1,The Big Gronkowski,Post Mahomes,148.36,148.36,157.46,9.1,94.22,2,2,Dallas Goedert (TE) | DJ Moore (WR),Courtland Sutton (WR) | Dalton Schultz (TE)
2023,1,ThreatLevelMidnight,Malle ❤️ 🐸,124.34,124.34,124.34,0.0,100.0,0,0,,
2023,1,Uncle Rico,malle_dips_pouches,52.38,52.38,63.78,11.4,82.13,2,2,Joe BurrowVideo Forecast (QB) | Gabe Davis (WR),Elijah Moore (WR) | Geno Smith (QB)
2023,1,Voldemort,Joe Mantegna,75.96,75.96,87.16,11.2,87.15,1,1,Tyler Lockett (WR),Zay Flowers (WR)
2023,1,You Better Park It,Ginger FC,85.42,85.42,95.12,9.7,89.8,1,1,Dak Prescott (QB),Jared Goff (QB)
2023,1,malle_dips_pouches,Uncle Rico,80.64,80.64,87.28,6.64,92.39,2,2,Josh AllenVideo Forecast (QB) | Terry McLaurinVideo Forecast (WR),Allen Lazard (WR) | Russell Wilson (QB)
2023,2,Ginger FC,Pop Lockett Drop it,107.16,107.16,110.76,3.6,96.75,1,1,Dalvin Cook (RB),Rashod Bateman (WR)
2023,2,Joe Mantegna,You Better Park It,110.0,110.0,124.1,14.1,88.64,2,2,David Montgomery (RB) | Tyreek Hill (WR),Nico Collins (WR) | Hollywood Brown (WR)
2023,2,Malle ❤️ 🐸,Patty Primetimes,125.42,125.42,143.04,17.62,87.68,3,3,49ers - DEF (DEF) | Jalen Hurts (QB) | Pat Freiermuth (TE),Daniel Jones (QB) | Dalton Kincaid (TE) | Dolphins - DEF (DEF)
2023,2,Patty Primetimes,Malle ❤️ 🐸,79.66,79.66,84.44,4.78,94.34,2,2,Tua Tagovailoa (QB) | Dameon Pierce (RB),Antonio Gibson (RB) | Anthony Richardson Sr. (QB)
2023,2,Pop Lockett Drop it,Ginger FC,103.24,103.24,126.34,23.1,81.72,1,1,Tyler Allgeier (RB),Brian Robinson (RB)
2023,2,Post Mahomes,malle_dips_pouches,127.96,127.96,146.16,18.2,87.55,1,1,AJ Dillon (RB),Kyren Williams (RB)
2023,2,The Big Gronkowski,Voldemort,119.7,119.7,119.9,0.2,99.83,1,1,Dallas Goedert (TE),Dalton Schultz (TE)
2023,2,ThreatLevelMidnight,Uncle Rico,112.14,112.14,136.84,24.7,81.95,2,2,Derrick Henry (RB) | Calvin Ridley (WR),George Pickens (WR) | Raheem Mostert (RB)
2023,2,Uncle Rico,ThreatLevelMidnight,76.78,76.78,106.54,29.76,72.07,4,4,Joe Burrow (QB) | Alexander Mattison (RB) | Joshua Kelley (RB) | A.J. Brown (WR),Gus Edwards (RB) | Elijah Moore (WR) | Jordan Love (QB) | Gabe Davis (WR)
2023,2,Voldemort,The Big Gronkowski,116.28,116.28,132.68,16.4,87.64,1,1,Miles Sanders (RB),Puka Nacua (WR)
2023,2,You Better Park It,Joe Mantegna,98.0,98.0,125.12,27.12,78.32,2,2,Dak Prescott (QB) | Najee Harris (RB),D'Andre Swift (RB) | Jared Goff (QB)
2023,2,malle_dips_pouches,Post Mahomes,101.86,101.86,111.22,9.36,91.58,3,3,Josh Allen (QB) | Tyler Higbee (TE) | Michael Thomas (WR),Damien Harris (RB) | Russell Wilson (QB) | Dawson Knox (TE)
2023,3,Ginger FC,Malle ❤️ 🐸,55.28,55.28,126.08,70.8,43.85,3,3,Jaguars - DEF (DEF) | Josh Reynolds (WR) | Jahan Dotson (WR),Michael Gallup (WR) | De'Von Achane (RB) | Rashee Rice (DEF)
2023,3,Joe Mantegna,Pop Lockett Drop it,134.32,134.32,144.52,10.2,92.94,1,1,Nico Collins (WR),Hollywood Brown (WR)
2023,3,Malle ❤️ 🐸,Ginger FC,127.68,127.68,139.18,11.5,91.74,2,2,49ers - DEF (DEF) | Mike Evans (WR),Adam Thielen (WR) | Dolphins - DEF (DEF)
2023,3,Patty Primetimes,Uncle Rico,122.66,122.66,122.66,0.0,100.0,0,0,,
2023,3,Pop Lockett Drop it,Joe Mantegna,102.0,102.0,102.0,0.0,100.0,0,0,,
2023,3,Post Mahomes,Voldemort,139.88,139.88,143.58,3.7,97.42,1,1,Drake London (WR),Jayden Reed (WR)
2023,3,The Big Gronkowski,You Better Park It,105.5,105.5,119.4,13.9,88.36,2,2,Samaje Perine (RB) | DeVonta Smith (WR),Tank Bigsby (RB) | Courtland Sutton (WR)
2023,3,ThreatLevelMidnight,malle_dips_pouches,121.06,121.06,150.06,29.0,80.67,2,2,Derrick Henry (RB) | Mark Andrews (TE),Jerome Ford (RB) | Sam LaPorta (TE)
2023,3,Uncle Rico,Patty Primetimes,116.06,116.06,125.96,9.9,92.14,1,1,Gus Edwards (RB),Alexander Mattison (RB)
2023,3,Voldemort,Post Mahomes,129.08,129.08,134.78,5.7,95.77,2,2,Rachaad White (RB) | Tyler Lockett (WR),Matt Breida (RB) | Zay Flowers (WR)
2023,3,You Better Park It,The Big Gronkowski,127.76,127.76,143.12,15.36,89.27,3,3,Dak Prescott (QB) | Najee Harris (RB) | Chris Godwin Jr. (WR),D'Andre Swift (RB) | Jerry Jeudy (WR) | Jared Goff (QB)
2023,3,malle_dips_pouches,ThreatLevelMidnight,125.22,125.22,125.22,0.0,100.0,0,0,,
2023,4,Ginger FC,Uncle Rico,95.66,95.66,120.72,25.06,79.24,2,2,Kirk Cousins (QB) | Tee Higgins (WR),Khalil Herbert (RB) | Brock Purdy (QB)
2023,4,Joe Mantegna,Malle ❤️ 🐸,96.5,96.5,128.2,31.7,75.27,2,2,Rhamondre Stevenson (RB) | Tyreek Hill (WR),Hollywood Brown (WR) | Nico Collins (WR)
2023,4,Malle ❤️ 🐸,Joe Mantegna,75.46,75.46,93.96,18.5,80.31,3,3,Javonte Williams (RB) | Pat Freiermuth (TE) | Deebo Samuel Sr. (WR),Dalton Kincaid (TE) | Adam Thielen (WR) | Tyjae Spears (RB)
2023,4,Patty Primetimes,ThreatLevelMidnight,98.18,98.18,119.1,20.92,82.43,2,2,Tua Tagovailoa (QB) | Michael Pittman Jr. (WR),DeAndre Hopkins (WR) | Anthony Richardson Sr. (QB)
2023,4,Pop Lockett Drop it,The Big Gronkowski,96.1,96.1,109.0,12.9,88.17,2,2,Raheem Mostert (RB) | Jordan Addison (WR),Rashid Shaheed (WR) | Brian Robinson (RB)
2023,4,Post Mahomes,You Better Park It,141.82,141.82,150.22,8.4,94.41,1,1,Aaron Jones Sr. (RB),Drake London (WR)
2023,4,The Big Gronkowski,Pop Lockett Drop it,130.18,130.18,138.38,8.2,94.07,1,1,Dallas Goedert (TE),Dalton Schultz (TE)
2023,4,ThreatLevelMidnight,Patty Primetimes,100.56,100.56,125.36,24.8,80.22,2,2,Sam LaPorta (TE) | Chris Olave (WR),Calvin Ridley (WR) | Mark Andrews (TE)
2023,4,Uncle Rico,Ginger FC,120.14,120.14,133.54,13.4,89.97,2,2,Tank Dell (FLEX) | Ja'Marr Chase (WR),Gabe Davis (WR) | Romeo Doubs (WR)
2023,4,Voldemort,malle_dips_pouches,130.24,130.24,137.94,7.7,94.42,2,2,Miles Sanders (RB) | Tyler Lockett (WR),Christian Watson (WR) | Matt Breida (RB)
2023,4,You Better Park It,Post Mahomes,101.44,101.44,116.54,15.1,87.04,1,1,Travis Kelce (TE),Cole Kmet (TE)
2023,4,malle_dips_pouches,Voldemort,105.6,105.6,117.1,11.5,90.18,1,1,Amari Cooper (WR),Allen Lazard (WR)
2023,5,Ginger FC,ThreatLevelMidnight,96.36,96.36,106.58,10.22,90.41,1,1,Kirk Cousins (QB),Brock Purdy (QB)
2023,5,Joe Mantegna,Uncle Rico,139.52,139.52,161.62,22.1,86.33,2,2,James Cook III (RB) | Nico Collins (WR),Jakobi Meyers (WR) | Hollywood Brown (WR)
2023,5,Malle ❤️ 🐸,The Big Gronkowski,91.12,91.12,103.12,12.0,88.36,1,1,Kenny Gainwell (RB),Tyjae Spears (RB)
2023,5,Patty Primetimes,malle_dips_pouches,110.92,110.92,139.72,28.8,79.39,2,2,Anthony Richardson Sr. (QB) | Michael Pittman Jr. (WR),Tua TagovailoaVideo Forecast (QB) | DeAndre Hopkins (WR)
2023,5,Pop Lockett Drop it,Post Mahomes,85.46,85.46,121.88,36.42,70.12,2,2,C.J. Stroud (QB) | Rashid Shaheed (WR),Jordan Addison (WR) | Justin Fields (QB)
2023,5,Post Mahomes,Pop Lockett Drop it,120.84,120.84,128.32,7.48,94.17,2,2,Kyren Williams (RB) | Garrett Wilson (WR),Drake London (WR) | Jaylen Warren (RB)
2023,5,The Big Gronkowski,Malle ❤️ 🐸,107.38,107.38,122.28,14.9,87.81,1,1,DeVonta Smith (WR),Dalton Schultz (TE)
2023,5,ThreatLevelMidnight,Ginger FC,116.2,116.2,166.8,50.6,69.66,3,3,Derrick Henry (RB) | Brandon Aiyuk (WR) | Chris Olave (WR),Sam LaPorta (TE) | Zack Moss (RB) | George Pickens (WR)
2023,5,Uncle Rico,Joe Mantegna,99.28,99.28,139.78,40.5,71.03,2,2,Jordan Love (QB) | Romeo Doubs (WR),Gabe Davis (WR) | Joe Burrow (QB)
2023,5,Voldemort,You Better Park It,78.54,78.54,83.44,4.9,94.13,2,2,Miles Sanders (RB) | Davante Adams (WR),Cam Akers (RB) | Zay Flowers (WR)
2023,5,You Better Park It,Voldemort,66.72,66.72,101.44,34.72,65.77,2,2,Dak Prescott (QB) | JuJu Smith-Schuster (WR),Cole Kmet (TE) | Jared Goff (QB)
2023,5,malle_dips_pouches,Patty Primetimes,112.96,112.96,112.96,0.0,100.0,0,0,,
2023,6,Ginger FC,Patty Primetimes,71.3,71.3,77.54,6.24,91.95,2,2,Brock Purdy (QB) | Tee Higgins (WR),Rashee Rice (WR) | Kirk Cousins (QB)
2023,6,Joe Mantegna,ThreatLevelMidnight,112.34,112.34,142.84,30.5,78.65,3,3,Geno Smith (QB) | James Cook III (RB) | David Montgomery (RB),Sam Howell (QB) | Rhamondre Stevenson (RB) | Jakobi Meyers (WR)
2023,6,Malle ❤️ 🐸,Post Mahomes,99.9,99.9,105.6,5.7,94.6,1,1,Deebo Samuel Sr. (WR),Tyjae Spears (RB)
2023,6,Patty Primetimes,Ginger FC,106.58,106.58,127.48,20.9,83.61,2,2,Dameon Pierce (RB) | DeAndre Hopkins (WR),Ezekiel Elliott (RB) | Michael Pittman Jr. (WR)
2023,6,Pop Lockett Drop it,Voldemort,126.52,126.52,148.76,22.24,85.05,3,3,Justin Fields (QB) | Jordan Addison (WR) | Josh Downs (WR),Rashid Shaheed (WR) | Brian Robinson (RB) | C.J. Stroud (QB)
2023,6,Post Mahomes,Malle ❤️ 🐸,98.84,98.84,109.94,11.1,89.9,2,2,Jonathan Taylor (RB) | Christian Kirk (WR),Drake London (WR) | Chuba Hubbard (RB)
2023,6,The Big Gronkowski,Uncle Rico,81.88,81.88,94.98,13.1,86.21,2,2,Dallas Goedert (TE) | DeVonta Smith (WR),Courtland Sutton (WR) | Dalton Schultz (TE)
2023,6,ThreatLevelMidnight,Joe Mantegna,98.14,98.14,108.44,10.3,90.5,1,1,Calvin Ridley (WR),Zack Moss (RB)
2023,6,Uncle Rico,The Big Gronkowski,92.2,92.2,96.4,4.2,95.64,1,1,Gabe Davis (WR),Gus Edwards (RB)
2023,6,Voldemort,Pop Lockett Drop it,80.12,80.12,100.32,20.2,79.86,2,2,Davante Adams (WR) | Puka Nacua (WR),Zay Flowers (WR) | Kareem Hunt (RB)
2023,6,You Better Park It,malle_dips_pouches,124.98,124.98,126.48,1.5,98.81,1,1,Jerry Jeudy (WR),Odell Beckham Jr. (WR)
2023,6,malle_dips_pouches,You Better Park It,95.86,95.86,102.06,6.2,93.93,2,2,Tyler Higbee (TE) | Michael Thomas (WR),Dawson Knox (TE) | Amari Cooper (WR)
2023,7,Ginger FC,malle_dips_pouches,67.48,67.48,105.5,38.02,63.96,2,2,Lions - DEF (DEF) | Curtis Samuel (WR),Rashee Rice (WR) | Kirk Cousins (DEF)
2023,7,Joe Mantegna,Patty Primetimes,115.46,115.46,115.46,0.0,100.0,0,0,,
2023,7,Malle ❤️ 🐸,Voldemort,115.26,115.26,125.26,10.0,92.02,1,1,Rams - DEF (DEF),Dolphins - DEF (DEF)
2023,7,Patty Primetimes,Joe Mantegna,109.84,109.84,112.34,2.5,97.77,2,2,Riley Patterson (K) | Royce Freeman (RB),Ezekiel Elliott (RB) | Ka'imi Fairbairn (K)
2023,7,Pop Lockett Drop it,You Better Park It,123.24,123.24,130.34,7.1,94.55,1,1,Raheem Mostert (RB),Tyler Allgeier (RB)
2023,7,Post Mahomes,Uncle Rico,134.56,134.56,136.96,2.4,98.25,1,1,Aaron Jones Sr. (RB),Jaylen Warren (RB)
2023,7,The Big Gronkowski,ThreatLevelMidnight,74.56,74.56,78.24,3.68,95.3,2,2,Justin Herbert (QB) | DeeJay Dallas (RB),Tony Pollard (RB) | Matthew Stafford (QB)
2023,7,ThreatLevelMidnight,The Big Gronkowski,119.5,119.5,140.96,21.46,84.78,4,4,Seahawks - DEF (DEF) | Baker Mayfield (QB) | Brandon Aiyuk (WR) | Calvin Ridley (WR),George Pickens (WR) | Jerome Ford (DEF) | Trevor Lawrence (QB) | Sam LaPorta (TE)
2023,7,Uncle Rico,Post Mahomes,81.2,81.2,105.9,24.7,76.68,2,2,Josh Jacobs (RB) | Gabe Davis (WR),Emari Demercado (RB) | Gus Edwards (RB)
2023,7,Voldemort,Malle ❤️ 🐸,150.68,150.68,160.48,9.8,93.89,3,3,Rachaad White (RB) | Tyler Lockett (WR) | Davante Adams (WR),Zay Flowers (WR) | Kareem Hunt (RB) | Darrell Henderson Jr. (RB)
2023,7,You Better Park It,Pop Lockett Drop it,104.56,104.56,109.96,5.4,95.09,1,1,Jerry Jeudy (WR),Najee Harris (RB)
2023,7,malle_dips_pouches,Ginger FC,76.1,76.1,84.9,8.8,89.63,2,2,Keaontay Ingram (RB) | Amari Cooper (WR),Joe Mixon (RB) | Terry McLaurin (WR)
2023,8,Ginger FC,Joe Mantegna,96.36,96.36,113.26,16.9,85.08,1,1,Joshua Palmer (WR),Jahan Dotson (WR)
2023,8,Joe Mantegna,Ginger FC,118.58,118.58,128.48,9.9,92.29,1,1,Jakobi Meyers (WR),Hollywood Brown (WR)
2023,8,Malle ❤️ 🐸,You Better Park It,120.66,120.66,120.66,0.0,100.0,1,1,Gerald Everett (TE),Pat Freiermuth (TE)
2023,8,Patty Primetimes,The Big Gronkowski,108.76,108.76,150.86,42.1,72.09,3,3,Eagles - DEF (DEF) | Dameon Pierce (RB) | Stefon Diggs (WR),Royce Freeman (RB) | Riley Patterson (DEF) | DeAndre Hopkins (WR)
2023,8,Pop Lockett Drop it,malle_dips_pouches,131.1,131.1,156.3,25.2,83.88,3,3,C.J. Stroud (QB) | Isiah Pacheco (RB) | Josh Downs (WR),Brian Robinson (RB) | Derek Carr (QB) | Rashid Shaheed (WR)
2023,8,Post Mahomes,ThreatLevelMidnight,107.3,107.3,116.0,8.7,92.5,2,2,Aaron Jones Sr. (RB) | Christian Kirk (WR),Drake London (WR) | K.J. Osborn (WR)
2023,8,The Big Gronkowski,Patty Primetimes,118.52,118.52,120.92,2.4,98.02,1,1,DJ Moore (WR),Courtland Sutton (WR)
2023,8,ThreatLevelMidnight,Post Mahomes,127.28,127.28,133.58,6.3,95.28,2,2,Mark Andrews (TE) | George Pickens (WR),Calvin Ridley (WR) | Sam LaPorta (TE)
2023,8,Uncle Rico,Voldemort,154.62,154.62,179.22,24.6,86.27,1,1,Alexander Mattison (RB),Gus Edwards (RB)
2023,8,Voldemort,Uncle Rico,66.88,66.88,99.28,32.4,67.37,3,3,D'Onta Foreman (RB) | Davante Adams (WR) | Zay Flowers (WR),Rachaad White (RB) | Tyler Lockett (WR) | Darrell Henderson Jr. (RB)
2023,8,You Better Park It,Malle ❤️ 🐸,93.48,93.48,128.26,34.78,72.88,3,3,49ers - DEF (DEF) | Jared Goff (QB) | Kenneth Walker III (RB),Cole Kmet (DEF) | Jerry Jeudy (WR) | Dak Prescott (QB)
2023,8,malle_dips_pouches,Pop Lockett Drop it,104.96,104.96,114.16,9.2,91.94,3,3,Buccaneers - DEF (DEF) | Latavius Murray (RB) | Cooper Kupp (WR),Michael Thomas (WR) | Keaontay Ingram (RB) | Jets - DEF (DEF)
2023,9,Ginger FC,The Big Gronkowski,106.08,106.08,112.28,6.2,94.48,1,1,Rashee Rice (WR),Jahan Dotson (WR)
2023,9,Joe Mantegna,malle_dips_pouches,86.8,86.8,128.26,41.46,67.68,4,4,Falcons - DEF (DEF) | James Cook III (RB) | Hollywood Brown (WR) | Tyreek Hill (WR),Jakobi Meyers (WR) | Rhamondre Stevenson (RB) | Nico Collins (WR) | Deshaun Watson (DEF)
2023,9,Malle ❤️ 🐸,Pop Lockett Drop it,100.58,100.58,100.58,0.0,100.0,0,0,,
2023,9,Patty Primetimes,Post Mahomes,88.92,88.92,99.32,10.4,89.53,2,2,Royce Freeman (RB) | Jaylen Waddle (WR),Antonio Gibson (RB) | Michael Pittman Jr. (WR)
2023,9,Pop Lockett Drop it,Malle ❤️ 🐸,94.04,94.04,134.8,40.76,69.76,2,2,Derek Carr (QB) | Josh Downs (WR),C.J. Stroud (QB) | Brian Robinson (RB)
2023,9,Post Mahomes,Patty Primetimes,97.62,97.62,97.62,0.0,100.0,0,0,,
2023,9,The Big Gronkowski,Ginger FC,69.44,69.44,99.14,29.7,70.04,3,3,Cowboys - DEF (DEF) | DJ Moore (WR) | DK Metcalf (WR),Dalton Schultz (TE) | Tyler Boyd (WR) | Packers - DEF (DEF)
2023,9,ThreatLevelMidnight,Voldemort,121.5,121.5,122.7,1.2,99.02,1,1,Alvin Kamara (RB),Jerome Ford (RB)
2023,9,Uncle Rico,You Better Park It,120.62,120.62,136.92,16.3,88.1,1,1,Gabe Davis (WR),Alexander Mattison (RB)
2023,9,Voldemort,ThreatLevelMidnight,80.38,80.38,87.28,6.9,92.09,2,2,Darrell Henderson Jr. (RB) | Zay Flowers (WR),Puka Nacua (WR) | D'Onta Foreman (RB)
2023,9,You Better Park It,Uncle Rico,87.16,87.16,110.96,23.8,78.55,2,2,Kenneth Walker III (RB) | Chris Godwin Jr. (WR),JuJu Smith-Schuster (WR) | Cole Kmet (TE)
2023,9,malle_dips_pouches,Joe Mantegna,89.52,89.52,93.52,4.0,95.72,1,1,Buccaneers - DEF (DEF),Jets - DEF (DEF)
2023,10,Ginger FC,Post Mahomes,74.94,74.94,74.94,0.0,100.0,1,1,Jahan Dotson (WR),Tee Higgins (WR)
2023,10,Joe Mantegna,The Big Gronkowski,118.46,118.46,138.5,20.04,85.53,3,3,Falcons - DEF (DEF) | Geno Smith (QB) | Breece Hall (RB),Sam Howell (QB) | Rhamondre Stevenson (RB) | Deshaun Watson (DEF)
2023,10,Malle ❤️ 🐸,malle_dips_pouches,130.4,130.4,137.1,6.7,95.11,1,1,Adam Thielen (WR),Deebo Samuel Sr. (WR)
2023,10,Patty Primetimes,Voldemort,84.46,84.46,94.26,9.8,89.6,1,1,DeAndre Hopkins (WR),Antonio Gibson (RB)
2023,10,Pop Lockett Drop it,Uncle Rico,143.84,143.84,143.84,0.0,100.0,0,0,,
2023,10,Post Mahomes,Ginger FC,98.3,98.3,98.9,0.6,99.39,1,1,Aaron Jones Sr. (RB),Tyjae Spears (RB)
2023,10,The Big Gronkowski,Joe Mantegna,116.52,116.52,123.82,7.3,94.1,1,1,DJ Moore (WR),Tyler Boyd (WR)
2023,10,ThreatLevelMidnight,You Better Park It,90.22,90.22,99.72,9.5,90.47,2,2,Derrick Henry (RB) | Mark Andrews (TE),Sam LaPorta (TE) | Jerome Ford (RB)
2023,10,Uncle Rico,Pop Lockett Drop it,112.78,112.78,119.58,6.8,94.31,1,1,Alexander Mattison (RB),Romeo Doubs (WR)
2023,10,Voldemort,Patty Primetimes,121.72,121.72,135.62,13.9,89.75,1,1,Evan Engram (TE),Trey McBride (TE)
2023,10,You Better Park It,ThreatLevelMidnight,149.16,149.16,168.66,19.5,88.44,2,2,Patriots - DEF (DEF) | Jerry Jeudy (WR),Odell Beckham Jr. (WR) | 49ers - DEF (DEF)
2023,10,malle_dips_pouches,Malle ❤️ 🐸,87.18,87.18,104.02,16.84,83.81,2,2,Josh Allen (QB) | Michael Thomas (WR),Russell Wilson (QB) | Latavius Murray (RB)
2023,11,Ginger FC,Voldemort,60.44,60.44,81.32,20.88,74.32,3,3,Joshua Dobbs (QB) | De'Von Achane (RB) | Diontae Johnson (WR),AJ Dillon (RB) | Brock Purdy (QB) | Tyjae Spears (RB)
2023,11,Joe Mantegna,Post Mahomes,148.34,148.34,166.0,17.66,89.36,1,1,Jaguars - DEF (DEF),Kyler Murray (DEF)
2023,11,Malle ❤️ 🐸,Uncle Rico,106.9,106.9,114.6,7.7,93.28,2,2,Browns - DEF (DEF) | Javonte Williams (RB),Elijah Moore (WR) | Dolphins - DEF (DEF)
2023,11,Patty Primetimes,You Better Park It,90.8,90.8,90.8,0.0,100.0,0,0,,
2023,11,Pop Lockett Drop it,ThreatLevelMidnight,95.34,95.34,101.66,6.32,93.78,2,2,C.J. Stroud (QB) | Jordan Addison (WR),Jameson Williams (WR) | Justin Fields (QB)
2023,11,Post Mahomes,Joe Mantegna,112.18,112.18,127.48,15.3,88.0,2,2,Aaron Jones Sr. (RB) | Garrett Wilson (WR),Chuba Hubbard (RB) | Zach Charbonnet (RB)
2023,11,The Big Gronkowski,malle_dips_pouches,149.8,149.8,151.5,1.7,98.88,1,1,DeVonta Smith (WR),Courtland Sutton (WR)
2023,11,ThreatLevelMidnight,Pop Lockett Drop it,156.98,156.98,159.78,2.8,98.25,2,2,Derrick Henry (RB) | Mark Andrews (TE),George Pickens (WR) | Sam LaPorta (TE)
2023,11,Uncle Rico,Malle ❤️ 🐸,89.34,89.34,119.88,30.54,74.52,4,4,Seahawks - DEF (DEF) | Joe Burrow (QB) | Josh Jacobs (RB) | A.J. Brown (WR),Alexander Mattison (RB) | Romeo Doubs (WR) | Jordan Love (QB) | Chiefs - DEF (DEF)
2023,11,Voldemort,Ginger FC,119.96,119.96,119.96,0.0,100.0,0,0,,
2023,11,You Better Park It,Patty Primetimes,91.06,91.06,111.54,20.48,81.64,4,4,Bengals - DEF (DEF) | Dak Prescott (QB) | Kenneth Walker III (RB) | Chris Godwin Jr. (WR),Jerry Jeudy (WR) | Odell Beckham Jr. (WR) | Jared Goff (QB) | 49ers - DEF (DEF)
2023,11,malle_dips_pouches,The Big Gronkowski,87.4,87.4,91.4,4.0,95.62,2,2,Jets - DEF (DEF) | Cooper Kupp (WR),Kadarius Toney (WR) | Buccaneers - DEF (DEF)
2023,12,Ginger FC,You Better Park It,95.3,95.3,110.76,15.46,86.04,3,3,Joshua Dobbs (QB) | Khalil Herbert (RB) | Tee Higgins (WR),Jahan Dotson (WR) | AJ Dillon (RB) | Brock Purdy (QB)
2023,12,Joe Mantegna,Voldemort,126.54,126.54,139.54,13.0,90.68,2,2,Breece Hall (RB) | Keenan Allen (WR),Nico Collins (WR) | Jakobi Meyers (WR)
2023,12,Malle ❤️ 🐸,ThreatLevelMidnight,121.8,121.8,161.7,39.9,75.32,3,3,Browns - DEF (DEF) | Javonte Williams (RB) | Adam Thielen (WR),Deebo Samuel Sr. (WR) | Dolphins - DEF (DEF) | Gerald Everett (TE)
2023,12,Patty Primetimes,Pop Lockett Drop it,97.62,97.62,97.62,0.0,100.0,0,0,,
2023,12,Pop Lockett Drop it,Patty Primetimes,110.66,110.66,116.16,5.5,95.27,2,2,Gus Edwards (RB) | Tyler Lockett (WR),Brian Robinson (RB) | Josh Downs (WR)
2023,12,Post Mahomes,The Big Gronkowski,156.02,156.02,159.02,3.0,98.11,1,1,Christian Kirk (WR),Garrett Wilson (WR)
2023,12,The Big Gronkowski,Post Mahomes,112.98,112.98,131.86,18.88,85.68,2,2,Justin Herbert (QB) | DK Metcalf (WR),Courtland Sutton (WR) | Matthew Stafford (QB)
2023,12,ThreatLevelMidnight,Malle ❤️ 🐸,125.36,125.36,139.06,13.7,90.15,1,1,Saquon Barkley (RB),Calvin Ridley (WR)
2023,12,Uncle Rico,malle_dips_pouches,89.68,89.68,127.12,37.44,70.55,3,3,Chiefs - DEF (DEF) | Justin Fields (QB) | Ja'Marr ChaseVideo Forecast (WR),Gabe Davis (WR) | Jordan LoveVideo Forecast (QB) | Seahawks - DEF (DEF)
2023,12,Voldemort,Joe Mantegna,126.08,126.08,129.38,3.3,97.45,1,1,Puka Nacua (WR),Zack Moss (RB)
2023,12,You Better Park It,Ginger FC,122.34,122.34,123.94,1.6,98.71,1,1,Ezekiel Elliott (RB),Cole Kmet (TE)
2023,12,malle_dips_pouches,Uncle Rico,90.26,90.26,105.86,15.6,85.26,2,2,Amari Cooper (WR) | Cooper KuppVideo Forecast (WR),Latavius Murray (RB) | Brandin Cooks (WR)
2023,13,Ginger FC,Pop Lockett Drop it,116.46,116.46,123.56,7.1,94.25,1,1,Jahan Dotson (WR),Rashee Rice (WR)
2023,13,Joe Mantegna,You Better Park It,92.88,92.88,127.48,34.6,72.86,3,3,(Empty) (DEF) | Rhamondre Stevenson (RB) | David Njoku (TE),Kyle Pitts Sr. (TE) | Nico Collins (WR) | Jaguars - DEF (DEF)
2023,13,Malle ❤️ 🐸,Patty Primetimes,127.72,127.72,136.82,9.1,93.35,3,3,Jahmyr Gibbs (RB) | Pat Freiermuth (TE) | Devin Singletary (RB),Gerald Everett (TE) | Elijah Moore (WR) | Kenny Gainwell (RB)
2023,13,Patty Primetimes,Malle ❤️ 🐸,134.9,134.9,140.5,5.6,96.01,2,2,Jaylen Warren (RB) | Jaylen Waddle (WR),Dameon Pierce (RB) | Antonio Gibson (RB)
2023,13,Pop Lockett Drop it,Ginger FC,102.16,102.16,108.76,6.6,93.93,1,1,Josh Downs (WR),Jameson Williams (WR)
2023,13,Post Mahomes,malle_dips_pouches,102.3,102.3,108.8,6.5,94.03,2,2,Zach Charbonnet (RB) | Christian Kirk (WR),Jayden Reed (WR) | Chuba Hubbard (RB)
2023,13,The Big Gronkowski,Voldemort,114.08,114.08,136.06,21.98,83.85,2,2,Cowboys - DEF (DEF) | Justin Herbert (QB),Matthew Stafford (QB) | Tyler Bass (DEF)
2023,13,ThreatLevelMidnight,Uncle Rico,146.82,146.82,154.22,7.4,95.2,1,1,Calvin Ridley (WR),Jerome Ford (RB)
2023,13,Uncle Rico,ThreatLevelMidnight,94.1,94.1,103.3,9.2,91.09,1,1,Tank Dell (FLEX),Romeo Doubs (WR)
2023,13,Voldemort,The Big Gronkowski,132.88,132.88,169.18,36.3,78.54,2,2,Zack Moss (RB) | Noah Brown (WR),Christian Watson (WR) | Trey McBride (TE)
2023,13,You Better Park It,Joe Mantegna,91.06,91.06,94.66,3.6,96.2,1,1,D'Andre Swift (RB),Jerry Jeudy (WR)
